"Voter.ID","Permanent.Absentee","Registration.Date","Original.Registration.Date","Party","Precinct","Age","X6.22.2010","X11.2.2010","X9.13.2011","X11.8.2011","X6.26.2012","X11.6.2012","X8.13.2013","X11.5.2013","X6.24.2014","X11.4.2014","X8.11.2015","X11.3.2015","X6.28.2016","X11.8.2016","X8.15.2017","X11.7.2017","X6.26.2018","X11.6.2018","lon","lat","min.c.dist","Voted_X6.22.2010","Voted_X11.2.2010","Voted_X9.13.2011","Voted_X11.8.2011","Voted_X6.26.2012","Voted_X11.6.2012","Voted_X8.13.2013","Voted_X11.5.2013","Voted_X6.24.2014","Voted_X11.4.2014","Voted_X8.11.2015","Voted_X11.3.2015","Voted_X6.28.2016","Voted_X11.8.2016","Voted_X8.15.2017","Voted_X11.7.2017","Voted_X6.26.2018","Voted_X11.6.2018","X11.5.2019","Voted_X11.5.2019"
3013292,"","7/5/2012","6/27/1995","Republican","SR06",56,NA,"11/2/2010","9/13/2011","11/8/2011",NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,"6/13/2018","10/24/2018",-111.9324539,40.3917625,1448.90473848666,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,NA,0
2014898,"","5/31/2017","5/31/2017","Unaffiliated","SR06",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/9/2018",-87.7496518,43.7736792,2027408.31872426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6527917,"","7/20/2015","7/28/2005","Republican","SR06",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9257701,40.3993738,905.583225192519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3061006,"","4/20/2012","6/22/2004","Republican","SR06",52,NA,"11/2/2010",NA,NA,"6/26/2012","11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,"10/25/2017",NA,"11/9/2018",-111.9297941,40.3946383,1174.71675332126,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,NA,0
6345768,"","1/12/2007","10/22/2004","Unaffiliated","SR06",65,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/1/2018",-111.933226,40.390012,1639.63640675304,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6502327,"","8/12/2015","8/12/1999","Republican","SR06",64,"6/22/2010","11/2/2010","9/13/2011",NA,"6/26/2012","11/6/2012","8/13/2013","11/5/2013",NA,"11/4/2014","8/11/2015",NA,"6/28/2016","11/8/2016","8/4/2017",NA,"6/13/2018","11/1/2018",-122.0700236,37.3310692,941222.217094971,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,"10/28/2019",1
1387675,"","3/22/2018","10/6/2008","Republican","SR06",35,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.921883,40.3971081,1319.80856093369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1306832,"","2/10/2017","3/11/2008","Republican","SR06",34,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/3/2016",NA,NA,NA,"10/31/2018",-111.9248385,40.4009634,867.884666011314,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
6495927,"","5/8/2018","10/22/2004","Republican","SR06",34,"6/22/2010",NA,NA,NA,"6/26/2012","11/6/2012",NA,NA,"6/24/2014","11/4/2014",NA,NA,NA,NA,NA,NA,NA,NA,-111.921929,40.401266,1077.633513163,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,0
1631593,"","9/23/2016","10/14/2012","Republican","SR06",36,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"10/26/2016",NA,NA,NA,"10/31/2018",-111.9248385,40.4009634,867.884666011314,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
5890957,"YES","12/6/2018","10/23/2000","Republican","SR06",55,NA,NA,NA,NA,"6/26/2012","11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,"11/3/2015",NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.880771,40.8893895,54001.7062644705,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,NA,0
1841905,"","10/27/2016","3/12/2016","Unaffiliated","SR06",48,"6/22/2010","11/2/2010",NA,"11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-117.1654884,32.7537684,960543.170050058,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6386476,"","10/9/2016","11/24/1999","Republican","SR06",46,"6/22/2010","11/2/2010",NA,"11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,"6/22/2018","11/7/2018",-117.1654884,32.7537684,960543.170050058,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,NA,0
1438340,"","10/5/2009","10/5/2009","Unaffiliated","SR06",53,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.919712,40.396764,1488.02017603223,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6268597,"","12/8/2016","8/12/2001","Unaffiliated","SR06",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-119.726112,36.8655742,781463.152526079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6217653,"","10/10/2016","4/7/2001","Republican","SR06",48,NA,NA,NA,NA,NA,"10/26/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"10/27/2016",NA,NA,NA,NA,-119.726112,36.8655742,781463.152526079,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6377089,"","10/22/2012","8/4/1999","Unaffiliated","SR06",40,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9302182,40.3976737,843.806785448704,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6493151,"","4/18/2008","2/19/1998","Republican","SR06",38,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.922859,40.3960227,1342.11593404186,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6426804,"","6/18/2010","6/14/2004","Republican","SR06",40,"6/22/2010","11/2/2010",NA,NA,"6/26/2012","11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/5/2018",-111.9302182,40.3976737,843.806785448704,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
4304689,"","4/18/2008","2/17/1998","Republican","SR06",38,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.922859,40.3960227,1342.11593404186,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
1900194,"YES","11/14/2018","8/28/2016","Unaffiliated","SR06",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/14/2016",NA,NA,NA,"11/6/2018",-111.922493,40.402086,1002.37039558117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1408042,"","1/5/2017","1/21/2009","Republican","SR06",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9219507,40.3968741,1332.38019873543,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
3569719,"YES","11/4/2016","8/12/2006","Republican","SR06",35,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/4/2016","8/16/2017","11/8/2017","6/27/2018","11/6/2018",-111.9189898,40.3916566,1922.15010105475,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,NA,0
6487318,"","1/3/2011","9/29/2004","Republican","SR06",32,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/4/2016","8/15/2017","11/8/2017","6/27/2018","11/6/2018",-111.9189898,40.3916566,1922.15010105475,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,NA,0
4459000,"","3/21/2016","10/7/2004","Republican","SR06",36,NA,NA,NA,NA,NA,"10/26/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"10/26/2016","8/1/2017","11/7/2017","6/22/2018","10/26/2018",-111.9193424,40.3916905,1899.86952755932,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,NA,0
6024370,"","10/6/2008","6/30/2005","Republican","SR06",34,NA,NA,NA,NA,NA,"10/26/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"10/26/2016","8/1/2017","11/7/2017","6/25/2018","10/26/2018",-111.9193424,40.3916905,1899.86952755932,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,NA,0
6246812,"","11/10/2010","5/3/2004","Republican","SR06",49,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/6/2012","8/13/2013","11/5/2013",NA,"11/4/2014",NA,"11/3/2015","6/28/2016","11/8/2016","8/8/2017","10/31/2017",NA,NA,-111.9268647,40.3934806,1383.96868774903,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,"11/6/2019",1
6247196,"","11/4/2015","5/3/2004","Republican","SR06",50,NA,"11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/6/2012",NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/8/2016","8/8/2017","10/31/2017",NA,"11/7/2018",-111.9268647,40.3934806,1383.96868774903,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,"11/6/2019",1
2030200,"","9/13/2017","9/13/2017","Republican","SR06",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/31/2017",NA,NA,-111.9268647,40.3934806,1383.96868774903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"11/6/2019",1
1756854,"","12/13/2018","12/1/2014","Republican","SR06",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/3/2015",NA,"11/8/2016","8/10/2017","11/6/2017",NA,"11/6/2018",-111.9268647,40.3934806,1383.96868774903,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,"11/6/2019",1
2113496,"","12/13/2018","9/18/2018","Republican","SR06",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2018",-111.9268647,40.3934806,1383.96868774903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6462098,"","5/12/2015","5/24/2004","Unaffiliated","SR06",40,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.922826,40.400723,1031.82065415378,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0
4120976,"","3/30/2012","12/4/2002","Republican","SR06",74,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/6/2012","8/13/2013","11/5/2013","6/24/2014",NA,NA,"11/3/2015","6/28/2016","11/1/2016",NA,"11/4/2017","6/14/2018","10/29/2018",-111.918504,40.3913634,1973.76133314423,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,"11/1/2019",1
4116864,"","6/24/2010","10/29/2002","Republican","SR06",73,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/6/2012","8/13/2013","11/5/2013","6/24/2014",NA,NA,"11/3/2015","6/28/2016","11/1/2016","8/15/2017","11/4/2017","6/14/2018","10/29/2018",-111.918504,40.3913634,1973.76133314423,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"11/1/2019",1
3575292,"","8/10/2018","8/3/1997","Republican","SR06",47,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,"11/3/2015",NA,"11/8/2016",NA,NA,NA,"10/29/2018",-111.918504,40.3913634,1973.76133314423,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"11/5/2019",1
2016526,"YES","10/11/2018","6/19/2017","Republican","SR06",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/15/2017","11/8/2017","6/18/2018","11/9/2018",-111.9261893,40.3990627,903.131903426294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"10/28/2019",1
1463013,"","6/1/2015","7/8/2010","Democratic","SR06",37,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9189748,40.3915334,1933.36368728713,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6262702,"","5/8/2018","10/7/2003","Republican","SR06",51,NA,"10/25/2010",NA,"11/8/2011",NA,"10/31/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016","8/16/2017",NA,NA,"11/1/2018",-111.923363,40.401259,965.440086992643,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,NA,0
6409137,"YES","10/11/2016","10/15/2004","Republican","SR06",41,NA,"11/2/2010","9/13/2011","11/8/2011","6/26/2012","10/31/2012",NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/10/2016",NA,NA,NA,"11/1/2018",NA,NA,NA,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,"11/5/2019",1
6154012,"","3/28/2014","6/5/2006","Unaffiliated","SR06",49,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9269079,40.3971977,1022.9274001206,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1874169,"","4/10/2016","4/10/2016","Republican","SR06",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9293003,40.3982034,822.042443337546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1570473,"YES","10/11/2018","5/15/2012","Republican","SR06",26,NA,NA,NA,NA,NA,"11/2/2012",NA,NA,NA,NA,NA,"10/22/2015",NA,"11/8/2016",NA,NA,"6/22/2018","11/9/2018",-111.9261893,40.3990627,903.131903426294,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,"10/28/2019",1
6153875,"YES","12/1/2015","6/5/2006","Unaffiliated","SR06",53,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9269079,40.3971977,1022.9274001206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2057854,"","3/22/2018","3/22/2018","Unaffiliated","SR06",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9269079,40.3971977,1022.9274001206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
3577208,"","3/21/2016","1/3/2005","Republican","SR06",39,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9339677,40.394366,1155.6442324245,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
6395048,"","2/14/2015","11/2/2004","Republican","SR06",39,NA,"11/2/2010",NA,"11/8/2011","6/26/2012","11/8/2012",NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/2/2016",NA,NA,NA,"11/5/2018",-111.931173,40.3959465,1004.43506830324,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,"11/5/2019",1
6175087,"","10/20/2016","9/19/2006","Republican","SR06",30,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9214443,40.3974637,1323.92044568358,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1609635,"","10/20/2016","9/19/2012","Republican","SR06",30,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9214443,40.3974637,1323.92044568358,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1951206,"","11/16/2016","10/21/2016","Unaffiliated","SR06",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-85.2524124,35.0479991,2409777.31652054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1641608,"YES","10/24/2016","9/30/2007","Republican","SR06",29,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,"10/21/2015","6/21/2016","11/3/2016",NA,NA,NA,NA,-85.2524124,35.0479991,2409777.31652054,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,0
3578926,"YES","12/14/2018","6/15/1992","Unaffiliated","SR06",67,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,"10/12/2015",NA,"10/17/2016",NA,NA,NA,"10/23/2018",-111.9310097,40.3926007,1371.64846546463,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,NA,0
3579188,"YES","12/13/2018","6/14/2001","Republican","SR06",39,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.926003,40.4008839,787.848630566591,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3579205,"","10/19/2016","6/14/2001","Unaffiliated","SR06",46,NA,"11/2/2010","9/13/2011","11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,NA,NA,"10/29/2018",-111.926003,40.4008839,787.848630566591,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6172370,"","9/11/2006","9/11/2006","Unaffiliated","SR06",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2057914,"","3/22/2018","3/22/2018","Unaffiliated","SR06",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9319881,40.3913235,1500.97252663215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6500637,"YES","9/28/2016","11/2/2004","Republican","SR06",38,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,NA,NA,"11/5/2018",-111.9319881,40.3913235,1500.97252663215,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6426706,"","7/31/2017","1/2/2002","Republican","SR06",37,"6/22/2010","11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-111.9211142,40.3976573,1333.31989893389,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6361072,"","10/22/2012","10/21/2004","Republican","SR06",39,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9314059,40.393926,1220.92951588732,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
1682969,"","6/14/2013","6/14/2013","Unaffiliated","SR06",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/6/2015",NA,NA,NA,"8/4/2017","10/25/2017",NA,"10/22/2018",-75.3884672,39.9282532,3088750.65984487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,NA,0
1969555,"","10/28/2016","10/28/2016","Republican","SR06",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-87.6384743,41.9122336,2037209.99490887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1397474,"","10/22/2016","10/6/2008","Republican","SR06",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/1/2016",NA,NA,"6/27/2018","11/9/2018",-111.9303812,40.3935222,1281.8398746555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,NA,0
1397475,"","10/22/2016","10/6/2008","Republican","SR06",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/1/2016",NA,NA,"6/27/2018","11/9/2018",-111.9303812,40.3935222,1281.8398746555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,NA,0
3585088,"","11/3/2014","6/11/1998","Republican","SR06",38,NA,"10/26/2010","9/2/2011","11/9/2011",NA,"11/7/2012",NA,NA,NA,"11/4/2014",NA,"11/3/2015","6/28/2016","11/8/2016",NA,NA,NA,"11/6/2018",-111.926329,40.4005534,786.152339770497,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,NA,0
1452211,"","4/27/2018","3/22/2010","Republican","SR06",28,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,"6/26/2018",NA,-111.9207285,40.3974114,1375.87913900588,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,NA,0
1450050,"","5/8/2018","2/24/2010","Republican","SR06",29,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,"6/27/2018","11/7/2018",-111.9207285,40.3974114,1375.87913900588,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,"11/5/2019",1
2041178,"","11/22/2017","11/22/2017","Unaffiliated","SR06",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/5/2018",-111.9211142,40.3976573,1333.31989893389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6492555,"","3/22/2016","10/21/2004","Republican","SR06",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,"11/3/2015","6/28/2016","11/8/2016",NA,NA,NA,"11/6/2018",-111.926329,40.4005534,786.152339770497,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,NA,0
3383520,"YES","10/25/2016","12/11/2002","Republican","SR06",59,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/29/2018",-111.9269578,40.3949807,1231.33933421375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
2127797,"YES","12/4/2018","10/6/2018","Republican","SR06",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2018",-111.9266085,40.3991692,869.643254157083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
5530331,"YES","10/4/2016","10/27/1998","Republican","SR06",43,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/1/2016","8/1/2017","11/4/2017","6/27/2018","10/30/2018",-111.9332923,40.3947091,1118.14260314549,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,"11/5/2019",1
6528858,"","3/22/2016","6/9/2005","Republican","SR06",29,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.922289,40.402104,1018.33293207496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
5516303,"YES","10/4/2016","10/27/1998","Republican","SR06",46,NA,NA,"9/13/2011","11/8/2011","6/26/2012","11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,"11/3/2015",NA,"11/1/2016","8/1/2017","11/4/2017","7/9/2018","10/29/2018",-111.9332923,40.3947091,1118.14260314549,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,"11/5/2019",1
5931883,"","9/27/2016","11/15/2005","Republican","SR06",48,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9326402,40.3946868,1123.96666332592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1582924,"","10/12/2016","7/27/2012","Republican","SR06",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9205293,40.3987323,1308.6177937765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
5888899,"","7/27/2015","2/14/2005","Republican","SR06",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9300552,40.3929036,1355.03629034607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6353199,"","7/15/2014","6/3/2004","Unaffiliated","SR06",45,NA,"10/28/2010",NA,NA,NA,"11/2/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/8/2018",-111.9300552,40.3929036,1355.03629034607,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
1416411,"","11/14/2018","4/6/2009","Unaffiliated","SR07",38,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2018",-111.9140792,40.3408854,943.589913273347,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0
1876100,"","5/24/2016","5/24/2016","Democratic","SR07",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-80.689343,40.9436078,2625926.97126192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6415234,"","8/2/2001","8/2/2001","Republican","SR07",83,NA,"11/2/2010",NA,NA,"7/2/2012","10/31/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,"6/15/2018","10/22/2018",-111.9125421,40.3381502,1263.35790252508,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,NA,0
1636035,"","8/22/2018","10/9/2012","Republican","SR07",62,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/30/2018",-111.8984758,40.3197686,354.319984942489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"11/4/2019",1
